"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","119/4315","212/9418",0.561320754716981,1.22514921620499,3.04885510785841,0.00147202022709202,0.00700204216130257,0.00700204216130257,"RAPGEF1/ITGAL/RAP1A/RALB/PDGFC/PARD6A/PIK3CA/EFNA4-EFNA3/PRKD2/FGF19/MAP2K6/KRAS/ADCY5/EFNA2/CDC42/MAPK14/RAP1GAP/RAP1B/CALM3/PIK3R1/MAP2K3/ARAP3/ITGB1/CSF1/ANGPT1/RGS14/KRIT1/PIK3CB/MET/RASGRP2/SRC/GNAS/VEGFB/FARP2/EFNA5/RAPGEF6/THBS1/PFN4/MAPK1/DOCK4/PDGFD/RAF1/ANGPT2/TLN2/ADCY9/GNAQ/PGF/PRKCI/MAGI2/AFDN/RAPGEF3/CALM1/BCAR1/ENAH/PARD6B/PLCB1/MAPK3/SIPA1L3/GNAI1/GNAI2/RAC1/PIK3R2/VEGFA/EGFR/RAPGEF5/TLN1/MAPK13/EFNA3/VASP/FGFR4/IGF1R/SIPA1L2/PDGFRA/PRKD1/BRAF/RASGRP3/FGFR3/GNAI3/MAP2K1/NRAS/RHOA/RAC3/SKAP1/FGF8/PDGFRB/EPHA2/RAPGEF2/FGF2/IGF1/EFNA1/LPAR3/PFN2/VEGFD/MRAS/PARD3/SIPA1/CALML4/CRKL/F2RL3/ACTB/RALGDS/PIK3CD/ITGB3/CTNND1/KITLG/CDH1/RAPGEF4/ACTG1/RASSF5/PLCE1/CTNNB1/AKT2/CRK/PRKCG/MAP2K2/VAV2/INSR/MAGI3/RRAS",119
"Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","129/4315","232/9418",0.556034482758621,1.21361129979622,3.02927635948179,0.00155390131207922,0.00729297682469181,0.00729297682469181,"ITGAL/GIT1/PPP1R12C/PDGFC/PIK3CA/MYL12A/BRK1/SSH2/ITGAE/PTK2/ROCK1/FGF19/KRAS/LIMK2/CDC42/ARPC5/RRAS2/FN1/PIK3R1/ITGB1/IQGAP2/ITGA1/ARHGAP35/SSH1/C8A/NCKAP1/SOS2/PIK3CB/PPP1CC/SOS1/SRC/ITGA2/PPP1CA/ARPC1B/PFN4/MAPK1/PAK3/GSN/ARPC2/PDGFD/MYH10/RAF1/PIP4K2A/DIAPH2/ACTR3/PIP5K1B/SSH3/ACTN1/SLC9A1/C8B/BCAR1/ENAH/PAK2/ITGB4/MAPK3/F2/PIP5K1A/RAC1/MYL12B/PIK3R2/PAK4/ACTR2/DOCK1/ARHGEF1/ABI2/EGFR/EZR/C5/FGFR4/WASF2/SPATA13/GNG12/PDGFRA/PIP4K2C/NCKAP1L/PXN/WASL/BRAF/PPP1R12B/FGFR3/KNG1/MAP2K1/NRAS/RHOA/RAC3/MYH9/FGF8/DIAPH1/PDGFRB/FGF2/ITGA6/MYLK4/ARHGEF12/PFN2/MRAS/CFL2/BAIAP2/VCL/PAK1/GNA12/CHRM4/IQGAP1/CFL1/ARPC3/CRKL/ARPC5L/ACTB/MYLK/ACTN4/PIK3CD/RDX/ITGB3/C6/ACTR3C/PPP1R12A/ACTG1/CHRM3/APC/AKT2/CRK/ITGB5/PIKFYVE/MAP2K2/MYL5/VAV2/GNA13/ITGA5/RRAS/CYRIB",129
"Metabolism","Carbohydrate metabolism","hsa00562","Inositol phosphate metabolism","49/4315","78/9418",0.628205128205128,1.37113230531539,3.02647104718226,0.00179506727563824,0.00831399580295604,0.00831399580295604,"ALDH6A1/PLCG2/MTMR2/PIK3CA/MTMR4/PI4KA/INPP5F/MTM1/MTMR14/IMPA2/PIK3CB/OCRL/IP6K1/INPP5J/PIK3C2B/PIP4K2A/INPP1/PIP5K1B/IPMK/PTEN/IMPA1/PPIP5K2/PLCD1/IP6K2/PLCB1/CDIPT/PIP5K1A/PLCH1/INPP5A/INPPL1/PIP5KL1/MTMR3/ITPKA/PIP4K2C/PIK3C3/SACM1L/MTMR7/PIK3C2G/PI4K2A/FIG4/PIK3CD/SYNJ2/PI4KB/PLCE1/PIKFYVE/INPP4A/INPP5B/TPI1/IP6K3",49
"Cellular Processes","Cell growth and death","hsa04216","Ferroptosis","29/4315","42/9418",0.69047619047619,1.50704629476356,3.02828928850233,0.00196511373242667,0.00898337706252193,0.00898337706252193,"ACSL5/GSS/SLC39A14/ATG7/ACSL6/HMOX1/PCBP2/SLC11A2/ACSL3/ACSL1/CP/FTL/LPCAT3/TFRC/GPX4/FTH1/SLC39A8/GCLM/NCOA4/MAP1LC3B/SAT1/GCLC/SLC7A11/TF/SLC3A2/VDAC2/ATG5/VDAC3/SLC40A1",29
"Organismal Systems","Development and regeneration","hsa04360","Axon guidance","104/4315","184/9418",0.565217391304348,1.23365408836717,2.94321007836453,0.00209673339249749,0.00946218146357841,0.00946218146357841,"CAMK2B/SMO/NFATC2/PLCG2/PARD6A/PIK3CA/MYL12A/EFNA4-EFNA3/SSH2/PTK2/ROCK1/KRAS/LIMK2/EFNA2/CDC42/SEMA4A/RHOD/SEMA6A/PIK3R1/BMP7/PTPN11/ITGB1/ROBO2/NRP1/PDPK1/SSH1/FYN/PIK3CB/PTCH1/MET/SRC/RND1/EFNA5/SEMA4C/SLIT2/ABLIM2/NEO1/MAPK1/PLXNB1/PAK3/FES/RAF1/SEMA4G/CAMK2G/SSH3/SEMA4D/SHH/ENAH/PAK2/NGEF/PARD6B/MAPK3/CDK5/GNAI1/GNAI2/RAC1/GDF7/ROBO1/EFNB2/MYL12B/PIK3R2/PAK4/ABLIM1/PLXNA1/PPP3R1/EFNA3/PLXNC1/BMPR2/GNAI3/CAMK2D/NRAS/RHOA/RAC3/ABL1/EPHA2/SEMA4B/PLXNB2/DPYSL2/ABLIM3/EFNA1/SRGAP2/ARHGEF12/PARD3/RYK/CFL2/SEMA3E/PAK1/RASA1/CFL1/EPHA1/PIK3CD/RGS3/NTN4/PLXNA2/MYL5/EPHB4/TRPC1/SRGAP1/NFATC3/PPP3CC/RRAS/ILK/FZD3/BMPR1B",104
"Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","53/4315","86/9418",0.616279069767442,1.34510226629659,2.95626643813242,0.00221458508299593,0.00986751834448819,0.00986751834448819,"CAMK2B/PLCG2/PIK3CA/PTK2/KRAS/AREG/SHC1/PIK3R1/ABL2/ERBB3/MAP2K4/GAB1/SOS2/PIK3CB/SOS1/SRC/MAP2K7/MAPK1/PAK3/CBLB/RAF1/CAMK2G/MTOR/STAT5A/BTC/PAK2/MAPK3/PIK3R2/PAK4/EGFR/CDKN1A/BRAF/RPS6KB1/CAMK2D/MAP2K1/NRAS/ABL1/ERBB2/STAT5B/CBL/RPS6KB2/PAK1/CRKL/PIK3CD/EIF4EBP1/SHC2/AKT2/CDKN1B/CRK/PRKCG/MAP2K2/MYC/HBEGF",53
"Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","26/4315","37/9418",0.702702702702703,1.53373210986189,2.99111786198605,0.00226356242549064,0.00995967467215882,0.00995967467215881,"AGXT2/ASS1/GAD1/ASPA/ADSL/ALDH5A1/GLS/ASL/GLUL/AGXT/ABAT/RIMKLB/GOT2/GPT2/ADSS2/NAT8L/NIT2/ASRGL1/CAD/GLUD1/FOLH1/GPT/GFPT1/ALDH4A1/ASNS/CPS1",26
"Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","23/4315","32/9418",0.71875,1.56875724217845,2.96343601772183,0.0025363997176258,0.0108879597634669,0.0108879597634669,"ALDH6A1/ACACB/HIBCH/EHHADH/ECHDC1/PCCB/DLD/LDHA/ABAT/ACSS2/PCCA/BCKDHB/SUCLG1/DBT/SUCLA2/ACOX3/MCEE/ACOX1/ACSS3/BCKDHA/ECHS1/MMUT/MLYCD",23
"Cellular Processes","Transport and catabolism","hsa04136","Autophagy - other","23/4315","32/9418",0.71875,1.56875724217845,2.96343601772183,0.0025363997176258,0.0108879597634669,0.0108879597634669,"PIK3R4/ATG10/ATG3/GABARAP/ATG101/ATG7/GABARAPL1/ATG16L1/MTOR/ATG4D/MLST8/PIK3C3/ATG2B/ATG2A/ATG4A/WIPI2/WIPI1/ATG4C/RPTOR/ATG9B/ATG5/PPP2CB/GABARAPL2",23
"Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","83/4315","144/9418",0.576388888888889,1.25803720870349,2.86922057609897,0.00271556626359308,0.0113905281406429,0.0113905281406429,"OPA1/PIK3R4/SLC25A4/RORA/PIK3CA/PSMD7/ADRM1/ATG101/VLDLR/PIK3R1/CIC/AFG3L2/PSMC6/PSMD9/PSMD3/PSMA6/NFYA/ATXN1L/PIK3CB/PSMB4/KAT5/ATP2A2/PSMB2/PUM2/PSMD1/ITPR1/SEM1/CYCS/ATXN2/SPTBN2/ERN1/MTOR/VDAC1/GNAQ/NRBF2/ITPR2/PSMC2/PSMD8/TRAF2/PSMA4/PLCB1/PPIF/ATXN1/PUM1/PIK3R2/RELN/PSMA7/OMA1/ULK1/PSMD12/TBP/XBP1/PIK3C3/PSMA2/PSMB1/ATG2B/ATXN2L/ATG2A/GRIA3/WIPI2/PSMB7/AMBRA1/PSMA1/DAB1/GTF2B/PIK3CD/PSMD2/VDAC2/WIPI1/PSMA3/AKT2/PRKCG/VDAC3/SP1/ATG14/ITPR3/ATXN10/ATXN3/RBPJ/PSMC3/PSMB6/PSMD4/PSMA5",83
