"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","155/5171","227/9418",0.682819383259912,1.24362656189167,4.09976162071769,2.16911853626071e-05,0.000195776852503531,0.000195776852503531,"NDUFS2/EPHX2/NDUFV2/PTPRJ/SLC25A4/ATP5PB/NDUFC1/ATP5F1C/PRKD2/ATP5F1A/PTK2/KRAS/HIF1A/ATP5F1B/HGF/PTPN1/ARAF/NFKBIA/PIK3R1/ATP5MC3/CYC1/NDUFB4/NFKB1/HMOX1/MAPK8/PIK3CD/VDAC3/AKR1C4/MAP2K2/NDUFB11/ACP1/GSTM1/COX7B/AKR1A1/COX4I1/AKT2/PIK3CB/COX6A1/VDAC2/NDUFS8/NDUFA5/FOXO3/SOS2/MAPK13/COX5A/PTPN11/MAPK10/CHUK/KEAP1/AKR1C2/NDUFA11/NDUFAB1/SRC/UQCR11/NDUFB10/SLC26A1/GSTM2/UQCR10/COX8A/NDUFA9/PRKD1/ATP5PD/SLC26A6/NDUFB7/PDPK1/COX7C/GSTA2/LOC107984365/GRB2/MGST3/VDAC1/JUN/AS3MT/AKR1C8/CYP2E1/CYP1A1/PIK3R2/NDUFB6/NFE2L2/EPHX1/MAP2K4/NDUFS4/MAPK3/IKBKG/MAPK14/PIK3R3/NOX4/ATP5MC2/NDUFV3/RAF1/NRAS/UQCRC2/NDUFS3/NDUFS7/RAC1/PTEN/UQCRHL/VEGFA/NDUFB5/AKT1/GSTM4/COXFA4/PPIF/GSTA1/MET/MAP2K7/GSTO1/CYBA/GSTA4/NDUFA1/EGFR/MAP2K1/NDUFS5/CYP1A2/NDUFA7/BRAF/NDUFA10/ATP5F1E/EPHX4/CAT/GSTA5/SOD2/AHR/NCF2/COX5B/SDHC/PLD1/COXFA4L2/ARNT/MGST1/CBR1/MAPK1/ABL2/SOS1/GSTO2/NDUFB1/FOS/COX7A2L/NQO1/PIK3CA/GSTA3/ABL1/NDUFC2-KCTD14/ATP5F1D/AKR1C1/COX6B2/COX6C/MGST2/AKR1C3/COX7B2/COX7A2/SLC26A2/SDHB/PRKCD/UQCRC1",155
"Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","138/5171","200/9418",0.69,1.25670469928447,4.04886119711504,2.70525352594191e-05,0.000238062310282888,0.000238062310282888,"CLDN15/SEC24C/FCGR2A/IL6/TUBA4A/BRK1/CLDN3/TMBIM6/TUBA8/ROCK1/FADD/CLDN1/CDC42/TUBA1C/ARPC5/CXCL8/BAK1/ITGB1/NFKBIA/BAIAP2L1/CASP8/TAB2/BAIAP2/CYTH3/RPS3/NFKB1/MAPK8/MYH9/IL1R1/GNA13/IL18/WIPF1/NCL/TUBA1B/CLDN9/MYO5A/CLDN24/BAX/ACTR3/TAB1/RIPK1/MAPK13/PTPN11/MAPK10/CHUK/TUBB3/TUBB4B/ARPC1B/TNFRSF1A/PAK3/TLR5/GAPDH/TRADD/SRC/FASLG/TUBB8/ARPC2/ARHGEF11/CYTH4/EZR/ARPC1A/MYO1C/NCK2/TMED10/MYO6/TNFSF10/WASL/JUN/TNFRSF10A/NHERF1/MYH10/MAPK3/IKBKG/PAK2/MAPK14/RAB1A/CLDN18/RHOA/RAC1/ARHGEF2/ABI1/TAB3/F2/SEC24D/TRAF2/TUBB6/CLDN7/MYO1G/TNFRSF10B/MAP3K7/CYCS/FAS/ROCK2/MYO1E/CLDN14/NCKAP1/NCKAP1L/MYO5C/CASP7/TJP1/ARHGEF1/FYN/ACTR2/SEC24A/PTPN6/WASF2/MYO1B/ARHGEF12/CLDN16/MAPK1/MYO5B/ACTB/WASF3/ARF6/FOS/CLDN2/TUBB4A/ABL1/HCLS1/CASP4/CLDN23/TIRAP/ACTG1/CASP1/WIPF3/WIPF2/PAK1/MYO1D/GNA12/NCK1/ARPC3/ARPC5L/ARF1/NFKBIB/IRAK4/CYTH1/ACTR3C/CYFIP2",138
"Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","65/5171","85/9418",0.764705882352941,1.39276735641075,4.01362357697931,2.91552119469598e-05,0.000250308161105606,0.000250308161105606,"PNP/AK7/NME2/NT5C/NUDT16/LACC1/DCTD/AK4/ENTPD2/XDH/DCK/ADA2/ENTPD5/NT5DC4/GUK1/CTPS1/NME1/ENPP3/DCTPP1/UPP2/ENPP1/CDA/ENTPD6/UCK2/DUT/UCK1/AK1/AK5/GMPS/ITPA/ENTPD1/RRM2B/RRM2/ADA/RRM1/IMPDH2/APRT/ADSS2/TK2/AMPD3/AK8/IMPDH1/NT5C3A/NTPCR/ADK/UPP1/AK3/ADSL/NT5M/NT5C2/GDA/HDDC2/AK9/DTYMK/DGUOK/NT5E/CMPK1/CMPK2/TYMP/ENTPD8/NME7/NME6/AK2/AMPD2/HPRT1",65
"Metabolism","Global and overview maps","hsa01200","Carbon metabolism","85/5171","116/9418",0.732758620689655,1.33458145226362,4.00078407206219,3.22477588221558e-05,0.000270266931080925,0.000270266931080925,"ALDH6A1/ALDOA/DLST/ADPGK/PGK1/AGXT2/RPEL1/PFKM/OGDH/HIBCH/PRPS1/CS/ME2/ACAT1/SHMT2/GOT1/SHMT1/HAO1/AMT/G6PD/MDH1/MMUT/ME3/FBP2/PFKL/PCCA/ENO3/TKFC/ACO1/PDHA1/ADH5/IDNK/GAPDH/ACOX1/RGN/HKDC1/ALDOB/AGXT/PGAM1/ACO2/TPI1/ACSS2/DLAT/HAO2/MCEE/H6PD/PHGDH/FBP1/SUCLG2/IDH1/GOT2/DLD/SUCLA2/GLYCTK/ACOX3/PGD/GPT2/CAT/ME1/GLDC/PCCB/SDHC/GCSH/MDH2/ESD/SUCLG1/PGP/ALDOC/HK2/PKM/PSPH/SDSL/PC/PSAT1/CPS1/IDH3G/FH/ENO1/RPE/PGK2/GPT/GLUD1/IDH3A/ECHS1/SDHB",85
"Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","74/5171","99/9418",0.747474747474748,1.36138409818549,3.98845231065337,3.3467255208937e-05,0.000273964507756879,0.000273964507756879,"SLC44A1/PDGFC/PLPP1/CHKB/KRAS/HIF1A/SLC22A2/PIK3R1/PDGFRB/MAPK8/PIK3CD/CHPT1/PRKCG/MAP2K2/AKT2/PIK3CB/PLA2G4C/SOS2/WAS/MAPK10/SLC44A2/RAC3/DGKK/DGKI/SLC22A3/DGKQ/DGKB/PLPP3/PDPK1/GRB2/JUN/PIP5K1A/PIK3R2/MTOR/MAPK3/PIK3R3/RAF1/NRAS/RAC1/DGKH/DGKZ/AKT1/CHKA/PRKCA/PDGFRA/TSC1/EGFR/MAP2K1/RPS6KB1/PLD1/PIP5K1B/PLA2G4F/WASF2/PDGFA/PLA2G4A/MAPK1/LYPLA1/PLA2G4E/RALGDS/SOS1/WASF3/SP1/FOS/RHEB/PDGFD/PIK3CA/GPCPD1/SLC44A5/PCYT1A/DGKD/RPS6KB2/SLC22A4/SLC44A3/EIF4EBP1",74
"Genetic Information Processing","Replication and repair","hsa03440","Homologous recombination","35/5171","41/9418",0.853658536585366,1.55477781813208,3.92809047414923,3.49642751664304e-05,0.000279714201331443,0.000279714201331443,"BRCA1/TOP3B/TOPBP1/NBN/RPA3/TOP3A/RAD51C/RAD51B/BLM/RAD54B/RPA1/RAD54L/RAD51/SEM1/MUS81/BARD1/POLD4/BRIP1/UIMC1/BABAM2/MRE11/RAD50/RPA2/ATM/RAD52/POLD1/ABRAXAS1/RAD51D/POLD2/RPA4/EME1/POLD3/BRCA2/PALB2/XRCC2",35
"Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","157/5171","232/9418",0.676724137931034,1.23252522356111,3.95688352100588,4.06327732848624e-05,0.000317838582139368,0.000317838582139368,"ITGAL/GIT1/ITGAM/PPP1R12C/PDGFC/BRK1/SSH2/PTK2/MYL2/ROCK1/FGF19/KRAS/LIMK2/CDC42/ARPC5/RRAS2/FN1/ITGA9/ARAF/ITGB1/PIK3R1/ITGA4/MYL10/MYLK/BAIAP2/MYLK4/PDGFRB/ITGAE/TMSB4X/RRAS/LIMK1/PIP4K2A/ITGA5/ABI2/VAV2/PIK3CD/ITGB3/MYH9/GNA13/ITGA6/PIKFYVE/MAP2K2/ARHGEF7/C8B/ITGA2/ITGB5/AKT2/APC/PIK3CB/ACTR3/SOS2/C5/PPP1CC/PPP1CA/ARPC1B/ITGA1/PFN4/PAK3/GSN/IQGAP2/SRC/RAC3/DOCK1/FGFR3/C7/ARPC2/EZR/ARPC1A/WASL/BCAR1/ENAH/ARHGAP35/PIP5K1A/CHRM5/FGF1/SSH3/PIK3R2/MYH10/MAPK3/PAK2/PIK3R3/RAF1/VAV3/ITGB4/IQGAP3/NRAS/RHOA/RAC1/PAK4/ARHGEF4/MYL12B/AKT1/F2/MYL5/DIAPH2/PPP1R12B/ACTN1/PDGFRA/PPP1R12A/DIAPH3/EGFR/ROCK2/MAP2K1/SSH1/BRAF/FGF21/C8A/GNG12/NCKAP1/FGF7/NCKAP1L/PXN/ARHGEF1/ACTR2/SPATA13/PIP5K1B/WASF2/CYRIA/PIP4K2C/ARHGEF12/PDGFA/FGFR4/SCIN/MAPK1/ACTB/SOS1/KNG1/ITGB6/CYRIB/MRAS/CFL2/PDGFD/DIAPH1/PIK3CA/FGF8/IQGAP1/FGF2/ACTG1/CHRM1/PFN2/SLC9A1/VCL/PAK1/CHRM4/MYL12A/GNA12/CFL1/ARPC3/CRKL/ARPC5L/CRK/ACTN4/CHRM3/RDX/C6/ACTR3C/CYFIP2",157
"Environmental Information Processing","Signal transduction","hsa04070","Phosphatidylinositol signaling system","73/5171","98/9418",0.744897959183674,1.35669096491817,3.91651337444281,4.61145320917747e-05,0.000352876419484884,0.000352876419484884,"PLCG2/MTMR4/PI4KA/PI4K2A/PIK3R1/PIP4K2A/INPP5F/PIK3CD/PIKFYVE/INPP4A/PRKCG/PLCE1/PIK3CB/MTMR6/PI4KB/IMPA2/PI4K2B/IP6K3/CDS2/IP6K1/ITPR1/SYNJ2/IPMK/PIK3C2G/DGKK/DGKI/IPPK/DGKQ/SACM1L/PIK3C3/PIP4P2/DGKB/INPP1/INPPL1/PIP5K1A/PIK3R2/SYNJ1/OCRL/IMPA1/CALM1/IP6K2/MTMR2/PIK3R3/ITPR2/INPP5A/PTEN/DGKH/DGKZ/PLCD1/ITPR3/CALM3/ITPKA/PLCB4/PPIP5K2/PLCZ1/PRKCA/PIK3C2B/MTMR3/PIK3C2A/CDIPT/MTMR7/PIP5K1B/PIP4K2C/PLCB1/INPP5D/MTMR14/BPNT2/MTM1/PIK3CA/CALML5/CALML4/DGKD/INPP5B",73
"Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","92/5171","128/9418",0.71875,1.30906739508799,3.8846575804971,5.42122820361286e-05,0.000401126446577672,0.000401126446577672,"PNP/AK7/NME2/NT5C/HDDC3/PRPS1/GUCY1A1/NUDT16/ADCY5/LACC1/AK4/ENTPD2/XDH/ADCY10/DCK/PDE2A/PDE5A/ADA2/PDE1A/ENTPD5/ATIC/NT5DC4/GUK1/PRUNE1/PGM1/NME1/PAICS/ENPP3/PDE7B/ADCY9/PDE8A/PDE6D/ENPP1/ENTPD6/ADCY1/AK1/PAPSS2/AK5/GUCY2C/GMPS/PAPSS1/GUCY1A2/PDE4A/PDE4C/PDE6A/GART/ITPA/ENTPD1/RRM2B/RRM2/ADA/RRM1/IMPDH2/APRT/PDE4D/PFAS/ADSS2/NUDT9/AMPD3/AK8/ADPRM/IMPDH1/NTPCR/ADK/PDE3A/PDE9A/AK3/PDE8B/PDE6B/PGM2/ADSL/NT5M/NT5C2/PDE11A/NUDT2/GDA/PDE3B/HDDC2/AK9/DGUOK/NT5E/NUDT5/ENTPD8/NME7/FHIT/NME6/PDE4B/AK2/AMPD2/HPRT1/NPR2/GUCY2D",92
"Genetic Information Processing","Chromosome","hsa03082","ATP-dependent chromatin remodeling","85/5171","117/9418",0.726495726495726,1.32317477318444,3.88121753630131,5.46990608969553e-05,0.000401126446577672,0.000401126446577672,"HDAC1/TRRAP/ARID2/H2AC15/MBD2/INO80/PHF10/UCHL5/MEAF6/H2AC12/INO80E/CHD4/DPF3/H2AC7/RUVBL2/GATAD2B/BICRA/MORF4L2/EP400/H2AC16/EPC1/INO80C/CHD3/MACROH2A2/H2AC4/H2AC8/SS18/ACTL6A/ZNHIT1/BAZ2B/CECR2/SMARCD3/BPTF/RSF1/EPC2/MCRS1/BICRAL/ARID1A/ING3/CHRAC1/BCL7C/MTA2/H2AC11/MACROH2A1/CDK2AP2/MTA3/BCL7A/H2AC17/H2AJ/SRCAP/SMARCD1/NFRKB/ACTL6B/ARID1B/SMARCA4/RUVBL1/SS18L1/SMARCC1/MORF4L1/SMARCA5/INO80D/GATAD2A/BAZ1A/SMARCA1/YEATS4/DPF2/H2AC13/YY1/KAT5/BAZ1B/ACTB/H2AC6/SMARCD2/BCL7B/BRD9/MBD3/ACTR6/DMAP1/ACTG1/VPS72/H2AC21/BAZ2A/SMARCE1/CDK2AP1/MRGBP",85
"Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","59/5171","77/9418",0.766233766233766,1.39555010837161,3.84549816082935,6.12719284709463e-05,0.000440157526974961,0.000440157526974961,"ACSL5/ACADM/FADS2/PLIN5/SLC27A5/EHHADH/CPT1A/SCP2/CPT1B/ACAA1/SLC27A2/UBB/GK/ACOX2/PPARD/ME3/RXRA/ACADL/CPT2/PCK2/PLIN4/AQP7/UBC/ACSL3/APOC3/CYP8B1/ACSL1/ACOX1/CYP27A1/FABP6/ILK/CYP7A1/SCD/PDPK1/APOA2/DBI/HMGCS2/PLIN2/ACSL6/SORBS1/FABP1/RXRG/ACOX3/ME1/OLR1/ACSL4/SLC27A4/LPL/PLIN1/PLTP/PPARG/NR1H3/ANGPTL4/PPARA/APOA5/HMGCS1/CD36/FABP5/APOA1",59
"Human Diseases","Infectious disease: bacterial","hsa05135","Yersinia infection","98/5171","138/9418",0.710144927536232,1.29339488059103,3.83107373127738,6.84752643052562e-05,0.000479690690903132,0.000479690690903132,"FCGR2A/NFATC2/IL6/ELMO1/PTK2/ROCK1/MAP2K6/CDC42/ARPC5/CXCL8/FN1/ITGB1/NFKBIA/PIK3R1/MAP2K3/ITGA4/TAB2/BAIAP2/LIMK1/SKAP2/NFKB1/ITGA5/MAPK8/VAV2/PIK3CD/IL18/WIPF1/MAP2K2/ARHGEF7/AKT2/PIK3CB/ACTR3/TAB1/LCK/MAPK13/WAS/MAPK10/CHUK/ARPC1B/GIT2/SRC/RAC3/RPS6KA1/DOCK1/ARPC2/RHOG/ARPC1A/WASL/BCAR1/JUN/PIP5K1A/PIK3R2/GNAQ/MAP2K4/MAPK3/IKBKG/MAPK14/PIK3R3/VAV3/RHOA/RAC1/AKT1/TBK1/RPS6KA2/TRAF2/NFATC3/IRF3/MAP2K7/MAP3K7/ROCK2/MAP2K1/TICAM1/PXN/ARHGEF1/FYB1/ACTR2/PIP5K1B/WASF2/ARHGEF12/MAPK1/ACTB/ARF6/FOS/PTK2B/PIK3CA/RPS6KA3/ACTG1/CASP1/ARHGEF28/WIPF3/WIPF2/GSK3B/ARPC3/CRKL/ARPC5L/CRK/IRAK4/ACTR3C",98
"Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","202/5171","308/9418",0.655844155844156,1.19449627919943,3.82939257484909,6.98252277564542e-05,0.000479690690903132,0.000479690690903132,"NDUFS2/PIK3R4/DNALI1/NDUFV2/HDAC1/SLC25A4/ATP5PB/NDUFC1/DNAH17/CREB3L3/TUBA4A/ATP5F1C/ATP5F1A/PSMD7/ADRM1/ACTR1B/TUBA8/ATG101/TUBA1C/ATP5F1B/NRF1/HIP1/AP2S1/ULK1/PSMB6/PSMC3/ATP5MC3/CYC1/NDUFB4/CASP8/DNAH8/GRIN1/BECN2/PSMD2/ATG14/MAPK8/DCTN3/VDAC3/GPX2/PSMC2/NDUFB11/PSMC6/TUBA1B/COX7B/COX4I1/BAX/CREB3L2/PSMA3/COX6A1/ERN1/DCTN1/VDAC2/NDUFS8/SIN3A/NDUFA5/TFAM/TGM2/CLTCL1/GRIA4/COX5A/MAPK10/DNAH9/TUBB3/TUBB4B/STX1A/PSMB2/PSMD9/CLTA/ITPR1/NDUFA11/NDUFAB1/UQCR11/SEM1/CREB3L4/POLR2K/PSMB1/NDUFB10/UQCR10/PSMA2/COX8A/TUBB8/NDUFA9/ATP5PD/PIK3C3/CLTC/GRM5/PPARGC1A/NDUFB7/COX7C/RCOR1/PSMA5/LOC107984365/PSMB4/CREB3L1/VDAC1/CREBBP/GNAQ/NDUFB6/NRBF2/PSMA6/MTOR/DNAL1/NDUFS4/PSMA7/PSMA4/DNAH12/RB1CC1/ATP5MC2/NDUFV3/AP2B1/UQCRC2/NDUFS3/NDUFS7/HTT/UQCRHL/NDUFB5/AP2A1/IFT57/COXFA4/PPIF/DNAH6/CREB1/TBP/PLCB4/TRAF2/GRIA2/TUBB6/MAP2K7/PSMD8/GPX3/CYCS/NDUFA1/KIF5C/NDUFS5/NDUFA7/DCTN4/TBPL1/SLC1A2/POLR2I/NDUFA10/POLR2B/POLR2D/ATP5F1E/EP300/AP2M1/DNAI1/DNAH11/SOD2/MAP3K10/KLC1/POLR2G/COX5B/PSMD3/SDHC/COXFA4L2/SLC1A3/CREB5/PSMD1/DNAH14/ATG2B/PLCB1/GRIA1/POLR2H/KIF5A/PSMD12/NDUFB1/SP1/BBC3/DNAH5/GPX7/COX7A2L/PSMD4/TUBB4A/NDUFC2-KCTD14/ATP5F1D/KLC4/POLR2A/ACTR10/ATG2A/GRIA3/COX6B2/COX6C/REST/DNAH2/PPARG/WIPI2/WIPI1/PSMB7/AMBRA1/COX7B2/PSMA1/GPX1/COX7A2/ACTR1A/CLTB/AP2A2/KIF5B/POLR2E/SDHB/DCTN6/UQCRC1/DLG4",202
"Genetic Information Processing","Replication and repair","hsa03030","DNA replication","31/5171","36/9418",0.861111111111111,1.5683512752745,3.76983896067929,7.08633975197809e-05,0.000479690690903132,0.000479690690903132,"RNASEH2A/PRIM2/RPA3/PCNA/MCM6/POLA2/RFC2/MCM4/RPA1/MCM3/POLE/MCM5/RFC5/POLD4/PRIM1/RFC4/FEN1/RFC3/POLA1/RNASEH1/RPA2/POLD1/RFC1/POLE2/POLD2/RPA4/POLD3/DNA2/RNASEH2C/MCM7/RNASEH2B",31
"Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","57/5171","75/9418",0.76,1.3841964803713,3.68589757597005,0.000121744334607397,0.000799131929252045,0.000799131929252045,"TOP2B/BRCA1/XPA/TOP2A/FADD/BAK1/PIK3R1/CASP8/PIK3CD/POLH/GSTM1/BAX/BID/AKT2/PIK3CB/CDKN2A/FASLG/GSTM2/PMAIP1/CDKN1A/BCL2L1/PDPK1/GSTA2/MGST3/PIK3R2/MAPK3/PIK3R3/GSTP1/SLC31A1/AKT1/GSTM4/BIRC2/GSTA1/GSTO1/GSTA4/CYCS/FAS/BIRC5/XIAP/GSTA5/ATM/ATP7A/MGST1/MSH2/MAPK1/GSTO2/BBC3/PIK3CA/GSTA3/ATP7B/MDM2/ERBB2/MGST2/ERCC1/MSH6/REV3L/ABCC2",57
"Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","196/5171","300/9418",0.653333333333333,1.18992329014375,3.68885413131291,0.000123812631789722,0.000799131929252045,0.000799131929252045,"RAP1A/PPM1B/MAPKAPK2/PDGFC/MAP3K6/EFNA4-EFNA3/ATF2/MAX/FGF19/MAP2K6/KRAS/EFNA2/CDC42/AREG/NLK/HGF/RRAS2/ARAF/IL1A/MAP2K3/TAB2/PDGFRB/SRF/RRAS/PPP3CC/ARRB2/NFKB1/INSR/PRKACB/MAPK8/CACNB4/IL1R1/PRKCG/MAP2K2/MAP3K8/CACNA1D/TAOK1/VEGFD/LAMTOR3/ELK4/AKT2/ARRB1/TAB1/DUSP4/TAOK2/TAOK3/PLA2G4C/MKNK1/SOS2/RASGRP2/HSPA8/MAPK13/GADD45B/STK3/MAP3K12/EFNA5/MAPK10/MYC/CHUK/CACNA1E/IL1RAP/TNFRSF1A/MECOM/VEGFB/EFNA1/PPM1A/DUSP9/TGFBR2/RPS6KA4/TRADD/RELB/FASLG/STMN1/MAP3K11/RAC3/NR4A1/RPS6KA1/PTPRR/FGFR3/ERBB4/MAPKAPK3/ECSIT/RASGRF2/RASGRP3/GRB2/MAP2K5/MAP3K3/TGFB2/JUN/FGF1/ANGPT1/NRTN/MAP2K4/MKNK2/DUSP6/MAPK3/IKBKG/PAK2/MAPK14/RAF1/DUSP7/EPHA2/NRAS/RAC1/FLT3LG/VEGFA/AKT1/CACNA1C/MAP3K9/RASA2/RAP1B/PPP5C/CDC25B/CACNB2/MET/RPS6KA2/MAPK8IP3/PRKCA/TRAF2/PGF/CACNA1S/PDGFRA/NFATC3/MAP2K7/MAP3K7/DUSP1/DUSP3/HSPB1/NF1/FAS/EGFR/MAP2K1/BRAF/MAP4K4/PPP3R1/FGF21/TGFB3/ARTN/JUND/IGF1R/GNG12/FGF7/MAP4K2/MAP3K10/DUSP5/DUSP10/ANGPT2/PLA2G4F/CACNA1I/ERBB3/EFNA3/PDGFA/FGFR4/CSF1/PLA2G4A/CACNA2D1/MAP3K1/MAPK1/PLA2G4E/MAP3K21/SOS1/MAP4K1/HSPA6/NTF3/MRAS/MAP3K4/FOS/PDGFD/MAP3K13/MEF2C/FGF8/RAPGEF2/MAP3K20/RPS6KA3/CD14/TGFB1/FGF2/IGF1/DUSP16/ERBB2/NFKB2/PPP3CA/PAK1/GNA12/RASA1/CRKL/CRK/CACNG4/CACNG1/IRAK4/CACNA2D4/CACNB3/KITLG/GADD45A/ATF4/TGFBR1",196
"Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","109/5171","157/9418",0.694267515923567,1.26447717365464,3.68732572117655,0.000124864363945632,0.000799131929252045,0.000799131929252045,"NDUFS2/NDUFV2/EIF2S1/IL6/NDUFC1/PRKAG2/PRKAG1/CDC42/CXCL8/IL1A/PIK3R1/CYC1/NDUFB4/CASP8/NFKB1/INSR/MAPK8/PIK3CD/CEBPA/NDUFB11/COX7B/COX4I1/BAX/BID/AKT2/PIK3CB/COX6A1/ERN1/NDUFS8/NDUFA5/RXRA/MAPK13/MLX/GSK3A/COX5A/MAPK10/PRKAA1/TNFRSF1A/NDUFA11/NDUFAB1/BCL2L11/FASLG/UQCR11/MAP3K11/EIF2AK3/NDUFB10/UQCR10/COX8A/ITCH/NDUFA9/XBP1/IRS1/NDUFB7/COX7C/IRS2/LOC107984365/JUN/CYP2E1/PIK3R2/NDUFB6/NDUFS4/LEP/MAPK14/PIK3R3/NDUFV3/UQCRC2/NDUFS3/NDUFS7/RAC1/UQCRHL/NDUFB5/AKT1/COXFA4/TRAF2/CYCS/FAS/NDUFA1/PRKAB2/NDUFS5/NDUFA7/NDUFA10/CASP7/COX5B/IL6R/SDHC/COXFA4L2/MLXIPL/NDUFB1/ADIPOR2/ADIPOR1/FOS/COX7A2L/PIK3CA/NDUFC2-KCTD14/TGFB1/COX6B2/COX6C/PPARG/NR1H3/GSK3B/SREBF1/COX7B2/PPARA/COX7A2/MLXIP/LEPR/SDHB/ATF4/UQCRC1",109
"Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","97/5171","138/9418",0.702898550724638,1.28019697364623,3.65873890899883,0.000140028339575122,0.000880178134472197,0.000880178134472197,"RAPGEF1/FLOT2/LIPE/EIF4E/PRKAG2/PHKA2/ACACB/PRKAG1/PYGB/KRAS/SHC1/PTPN1/ARAF/PIK3R1/PPP1R3A/INSR/PRKACB/MAPK8/PHKB/PIK3CD/TRIP10/MAP2K2/RPTOR/SOCS2/AKT2/PIK3CB/FBP2/MKNK1/SOS2/G6PC3/PPP1CC/PCK2/MAPK10/PRKAA1/PPP1CA/PTPRF/SLC2A4/CBLB/PRKAR2A/GYS2/HKDC1/RHOQ/IRS1/PPARGC1A/PDPK1/INPPL1/IRS2/GRB2/PRKCI/FOXO1/SH2B2/PIK3R2/MTOR/CALM1/MKNK2/MAPK3/PIK3R3/RAF1/INPP5A/FBP1/NRAS/AKT1/CALM3/SOCS1/PPP1R3B/SORBS1/TSC1/PRKAB2/MAP2K1/BRAF/RPS6KB1/PPP1R3C/FASN/PHKG2/EXOC7/MAPK1/PRKAR2B/SOS1/RHEB/G6PC1/PIK3CA/PDE3B/HK2/PPP1R3D/PRKAR1A/CALML5/CALML4/CBL/RPS6KB2/GSK3B/SREBF1/CRKL/CRK/EIF4EBP1/SHC2/RPS6/PYGL",97
"Environmental Information Processing","Signaling molecules and interaction","hsa04517","IgSF CAM signaling","195/5171","299/9418",0.652173913043478,1.18781162503258,3.6415550557353,0.00014945237687819,0.000909525895034087,0.000909525895034087,"CLMP/ITGAL/RAP1A/GIT1/NCAM2/CNTN1/PLCG2/ITGAM/NFASC/CDH2/CD86/TUBA4A/PARD6A/JAML/MTSS1/CRTAM/CD2/ANK3/PTK2/TUBA8/SRGAP3/CDC42/TUBA1C/ARPC5/CNTNAP2/TJP2/ITGB1/PIK3R1/ITGA4/MYLK/BAIAP2/MYLK4/MPDZ/NRCAM/ITGA5/MAPK8/VAV2/FGG/PIK3CD/ITGB3/MYH9/ICAM3/NRP2/CASK/PRKCG/MAP2K2/DCC/SLITRK6/DYNLL1/TUBA1B/NTN1/EPB41L1/AKT2/PIK3CB/ACTR3/MAP2/LRRTM4/LCK/FGA/F11R/MAPK13/DOK1/SRGAP1/CD28/PTPN11/MAPK10/TUBB3/TUBB4B/ARPC1B/CD244/IL1RAP/LRFN5/PAK3/PTPRF/EPB41L2/SRC/PARD6B/MAG/SPTBN4/DYNLL2/GLDN/TUBB8/CADM1/ARPC2/CASKIN2/CD2AP/PMP22/EZR/ARPC1A/PDPK1/NCK2/GRB2/WASL/BCAR1/PPFIA1/PRKCI/FOXO1/MAGI2/NECTIN3/AFDN/PIK3R2/SPTBN1/ROBO2/UNC5D/MYH10/MAPK3/PAK2/MAPK14/MBP/PIK3R3/VAV3/ICAM2/RHOA/RAC1/PPFIA3/PAK4/MYL12B/AKT1/TRPC6/IL1RAPL2/SPTAN1/GRIP2/LRRC4C/RAP1B/CXADR/PRKCA/ACTN1/SPTBN2/SCN8A/TUBB6/ERC1/SORBS1/TRIO/CTNNB1/CADM2/MAP2K1/NRP1/PLXNA1/PTPRD/SLAMF6/RAPGEF6/ANK2/PXN/TJP1/CSK/FYN/SLIT2/ACTR2/PTPN6/PALS2/MAGI1/PVR/MAPK1/PPFIA2/ACTB/INPP5D/LYN/SLIT3/ARF6/APP/ROBO3/CABLES1/FGB/ROBO1/TUBB4A/PIK3CA/ABL1/RAPGEF2/SSX2IP/ICAM1/IQGAP1/MTSS2/CD96/ACTG1/SRGAP2/NECTIN2/PARD3/LMO7/VCL/CABLES2/PTPRZ1/PAK1/GSK3B/MYL12A/SH2D1B/RASA1/NCK1/ARPC3/ARPC5L/MPP3/PLXNA2/ACTN4/RDX/ACTR3C/CDH1",195
